AGEP,SCHL,MAR,SEX,RAC1P,OCCP,COW,POBP,RELP,WKHP,PINCP
23.0,16.0,5.0,1.0,8.0,9005.0,1.0,4.0,0.0,50.0,False
19.0,19.0,5.0,2.0,8.0,9640.0,1.0,4.0,5.0,40.0,False
20.0,16.0,5.0,2.0,8.0,9640.0,1.0,313.0,15.0,40.0,False
19.0,16.0,5.0,1.0,8.0,5240.0,1.0,4.0,15.0,40.0,False
51.0,21.0,1.0,1.0,1.0,20.0,1.0,17.0,0.0,50.0,True
48.0,24.0,1.0,2.0,1.0,3090.0,1.0,17.0,1.0,55.0,True
48.0,21.0,1.0,1.0,1.0,440.0,1.0,17.0,0.0,60.0,True
54.0,16.0,1.0,2.0,1.0,9640.0,1.0,4.0,1.0,12.0,False
62.0,16.0,3.0,2.0,1.0,4920.0,6.0,6.0,0.0,40.0,True
54.0,12.0,3.0,1.0,8.0,6230.0,7.0,4.0,11.0,40.0,False
33.0,20.0,5.0,1.0,2.0,7140.0,1.0,1.0,0.0,48.0,True
26.0,19.0,5.0,2.0,2.0,9645.0,1.0,26.0,13.0,40.0,False
26.0,18.0,5.0,2.0,9.0,4820.0,1.0,110.0,0.0,40.0,False
58.0,19.0,3.0,2.0,1.0,1108.0,1.0,6.0,10.0,40.0,False
52.0,19.0,1.0,2.0,1.0,4920.0,6.0,26.0,0.0,50.0,True
57.0,21.0,1.0,1.0,1.0,3725.0,1.0,26.0,1.0,60.0,True
49.0,19.0,1.0,1.0,1.0,9130.0,1.0,303.0,0.0,40.0,False
19.0,19.0,5.0,2.0,1.0,4220.0,4.0,41.0,2.0,15.0,False
61.0,20.0,1.0,1.0,1.0,6200.0,1.0,35.0,0.0,43.0,True
43.0,16.0,3.0,1.0,1.0,1551.0,1.0,26.0,0.0,45.0,False
64.0,22.0,1.0,1.0,1.0,2100.0,1.0,8.0,0.0,50.0,True
61.0,16.0,1.0,2.0,1.0,9130.0,7.0,36.0,0.0,38.0,False
54.0,19.0,1.0,2.0,1.0,440.0,1.0,4.0,0.0,45.0,True
62.0,19.0,1.0,1.0,1.0,4920.0,7.0,6.0,1.0,16.0,True
62.0,20.0,2.0,2.0,1.0,3500.0,2.0,51.0,0.0,36.0,False
38.0,21.0,1.0,1.0,1.0,1031.0,1.0,18.0,0.0,40.0,True
28.0,19.0,1.0,2.0,1.0,2300.0,2.0,42.0,1.0,36.0,False
34.0,19.0,1.0,2.0,3.0,5400.0,3.0,4.0,0.0,40.0,False
33.0,19.0,1.0,1.0,3.0,1007.0,3.0,4.0,1.0,50.0,True
53.0,19.0,5.0,1.0,9.0,5240.0,1.0,36.0,0.0,45.0,False
62.0,16.0,3.0,2.0,1.0,4030.0,1.0,12.0,0.0,40.0,False
63.0,16.0,2.0,1.0,8.0,4030.0,1.0,4.0,13.0,40.0,False
52.0,16.0,3.0,1.0,1.0,4220.0,1.0,30.0,0.0,40.0,False
50.0,6.0,1.0,2.0,1.0,7750.0,1.0,303.0,0.0,40.0,False
48.0,9.0,1.0,1.0,1.0,6460.0,1.0,303.0,1.0,40.0,False
27.0,19.0,1.0,1.0,1.0,7140.0,1.0,48.0,1.0,40.0,False
59.0,19.0,3.0,2.0,1.0,3603.0,2.0,25.0,0.0,36.0,False
28.0,16.0,5.0,2.0,6.0,3603.0,1.0,4.0,0.0,38.0,False
55.0,21.0,3.0,2.0,1.0,5860.0,1.0,35.0,0.0,45.0,True
26.0,21.0,3.0,1.0,1.0,7010.0,1.0,4.0,2.0,40.0,False
62.0,17.0,1.0,1.0,1.0,8650.0,1.0,29.0,1.0,45.0,False
29.0,16.0,5.0,1.0,1.0,4140.0,1.0,4.0,2.0,35.0,False
59.0,22.0,2.0,2.0,2.0,1006.0,1.0,9.0,0.0,40.0,True
28.0,21.0,5.0,2.0,1.0,800.0,1.0,35.0,12.0,40.0,False
32.0,20.0,5.0,2.0,9.0,5250.0,4.0,110.0,0.0,40.0,False
60.0,21.0,3.0,2.0,1.0,4950.0,1.0,6.0,6.0,28.0,False
62.0,22.0,5.0,2.0,1.0,440.0,1.0,36.0,0.0,40.0,False
19.0,1.0,5.0,1.0,1.0,2920.0,1.0,4.0,15.0,40.0,False
28.0,14.0,1.0,2.0,1.0,4110.0,1.0,18.0,1.0,23.0,False
63.0,21.0,1.0,1.0,6.0,3245.0,1.0,15.0,0.0,10.0,True
62.0,21.0,1.0,2.0,6.0,5740.0,2.0,15.0,1.0,18.0,False
46.0,16.0,5.0,2.0,1.0,5240.0,1.0,4.0,0.0,40.0,False
63.0,19.0,1.0,1.0,1.0,1970.0,3.0,6.0,0.0,40.0,True
59.0,19.0,1.0,2.0,1.0,5330.0,1.0,110.0,1.0,40.0,True
69.0,19.0,1.0,1.0,1.0,4251.0,1.0,49.0,0.0,20.0,False
39.0,19.0,1.0,2.0,1.0,750.0,4.0,312.0,0.0,40.0,True
44.0,20.0,1.0,1.0,2.0,1021.0,1.0,51.0,1.0,45.0,True
44.0,18.0,1.0,1.0,1.0,4210.0,6.0,6.0,0.0,50.0,False
36.0,22.0,1.0,2.0,1.0,2310.0,1.0,6.0,1.0,40.0,False
46.0,21.0,1.0,1.0,6.0,440.0,1.0,210.0,0.0,40.0,True
41.0,22.0,1.0,2.0,6.0,2310.0,4.0,210.0,1.0,40.0,False
43.0,16.0,1.0,1.0,8.0,4760.0,6.0,303.0,0.0,30.0,False
44.0,22.0,1.0,1.0,6.0,1305.0,1.0,210.0,0.0,40.0,True
22.0,21.0,5.0,1.0,1.0,9645.0,1.0,42.0,0.0,45.0,False
25.0,21.0,5.0,1.0,2.0,440.0,1.0,4.0,12.0,45.0,False
23.0,19.0,5.0,1.0,8.0,4760.0,1.0,17.0,12.0,45.0,False
51.0,19.0,5.0,1.0,1.0,9130.0,1.0,36.0,0.0,75.0,True
48.0,21.0,3.0,2.0,1.0,5000.0,1.0,48.0,0.0,50.0,True
48.0,14.0,3.0,2.0,1.0,2545.0,4.0,4.0,2.0,29.0,False
27.0,13.0,5.0,1.0,1.0,9620.0,1.0,4.0,7.0,30.0,False
72.0,21.0,1.0,1.0,1.0,710.0,5.0,6.0,1.0,34.0,True
23.0,16.0,5.0,1.0,8.0,4720.0,1.0,4.0,0.0,33.0,False
59.0,22.0,1.0,1.0,1.0,4850.0,1.0,4.0,0.0,50.0,True
57.0,22.0,1.0,2.0,1.0,1970.0,1.0,55.0,1.0,40.0,True
46.0,21.0,5.0,1.0,1.0,4710.0,1.0,4.0,0.0,45.0,True
56.0,18.0,5.0,1.0,9.0,4220.0,1.0,4.0,0.0,8.0,False
75.0,22.0,1.0,1.0,1.0,230.0,6.0,34.0,0.0,5.0,True
60.0,11.0,1.0,2.0,2.0,3602.0,1.0,416.0,0.0,25.0,False
31.0,18.0,5.0,2.0,2.0,3603.0,2.0,6.0,2.0,40.0,False
19.0,18.0,5.0,2.0,2.0,3602.0,1.0,6.0,2.0,40.0,False
42.0,21.0,1.0,2.0,1.0,2825.0,7.0,41.0,0.0,35.0,True
45.0,21.0,1.0,1.0,1.0,4710.0,1.0,6.0,1.0,40.0,True
34.0,18.0,5.0,2.0,1.0,5400.0,1.0,4.0,0.0,32.0,False
32.0,16.0,5.0,1.0,1.0,9130.0,1.0,4.0,13.0,40.0,False
65.0,19.0,2.0,1.0,1.0,9410.0,1.0,6.0,0.0,40.0,True
43.0,20.0,3.0,1.0,1.0,8100.0,1.0,4.0,2.0,40.0,False
42.0,20.0,5.0,1.0,1.0,8990.0,1.0,4.0,2.0,40.0,False
41.0,9.0,1.0,2.0,1.0,3602.0,4.0,303.0,0.0,40.0,False
22.0,16.0,5.0,1.0,1.0,9620.0,1.0,35.0,2.0,40.0,False
19.0,16.0,5.0,2.0,1.0,2861.0,1.0,35.0,2.0,25.0,False
81.0,19.0,1.0,2.0,1.0,3601.0,7.0,27.0,0.0,9.0,True
39.0,21.0,5.0,2.0,2.0,5000.0,1.0,4.0,0.0,55.0,True
36.0,19.0,5.0,1.0,1.0,7700.0,1.0,6.0,0.0,75.0,False
55.0,19.0,3.0,1.0,1.0,5510.0,6.0,4.0,0.0,60.0,True
26.0,23.0,5.0,1.0,1.0,3255.0,1.0,4.0,2.0,36.0,True
57.0,22.0,1.0,1.0,1.0,1021.0,6.0,39.0,0.0,50.0,False
39.0,16.0,1.0,1.0,1.0,7340.0,3.0,4.0,0.0,40.0,True
30.0,18.0,5.0,2.0,2.0,4720.0,1.0,4.0,0.0,38.0,False
48.0,6.0,1.0,2.0,1.0,4020.0,1.0,303.0,0.0,24.0,False
43.0,19.0,1.0,1.0,1.0,7810.0,1.0,303.0,11.0,40.0,True
36.0,11.0,4.0,1.0,1.0,6410.0,1.0,303.0,11.0,40.0,False
68.0,19.0,1.0,2.0,1.0,5860.0,1.0,36.0,0.0,40.0,True
57.0,19.0,1.0,1.0,1.0,1320.0,1.0,4.0,1.0,40.0,True
47.0,19.0,3.0,1.0,1.0,9030.0,1.0,51.0,0.0,55.0,True
44.0,22.0,5.0,2.0,1.0,2205.0,3.0,4.0,13.0,10.0,False
50.0,18.0,3.0,1.0,1.0,3870.0,3.0,4.0,0.0,40.0,True
41.0,19.0,3.0,2.0,1.0,3870.0,3.0,4.0,13.0,45.0,True
69.0,22.0,2.0,1.0,1.0,850.0,1.0,46.0,0.0,45.0,False
21.0,16.0,5.0,2.0,1.0,4600.0,1.0,4.0,7.0,40.0,False
51.0,19.0,1.0,2.0,1.0,3930.0,5.0,25.0,0.0,40.0,False
48.0,16.0,1.0,1.0,1.0,4240.0,6.0,26.0,1.0,50.0,False
20.0,19.0,5.0,2.0,1.0,5110.0,1.0,4.0,2.0,8.0,False
18.0,14.0,5.0,1.0,1.0,9620.0,1.0,4.0,2.0,15.0,False
37.0,14.0,4.0,1.0,1.0,3930.0,1.0,4.0,0.0,40.0,False
45.0,20.0,1.0,1.0,1.0,710.0,1.0,4.0,0.0,52.0,False
37.0,17.0,1.0,2.0,1.0,4600.0,2.0,303.0,1.0,40.0,False
40.0,20.0,1.0,1.0,1.0,6230.0,6.0,4.0,0.0,45.0,True
41.0,21.0,1.0,2.0,1.0,335.0,7.0,4.0,1.0,45.0,False
65.0,16.0,1.0,1.0,1.0,1460.0,1.0,18.0,0.0,45.0,True
64.0,20.0,1.0,2.0,1.0,3602.0,1.0,21.0,1.0,20.0,False
54.0,22.0,3.0,2.0,1.0,800.0,5.0,40.0,0.0,40.0,True
56.0,21.0,1.0,2.0,1.0,440.0,1.0,20.0,0.0,48.0,False
17.0,14.0,5.0,2.0,1.0,5740.0,1.0,6.0,2.0,12.0,False
37.0,22.0,1.0,1.0,1.0,1460.0,1.0,49.0,1.0,48.0,True
49.0,22.0,1.0,1.0,1.0,4850.0,1.0,39.0,0.0,50.0,True
46.0,17.0,1.0,2.0,6.0,4600.0,3.0,242.0,1.0,10.0,False
50.0,16.0,4.0,2.0,1.0,5720.0,1.0,31.0,0.0,40.0,True
55.0,21.0,1.0,2.0,1.0,1650.0,1.0,4.0,1.0,40.0,True
20.0,19.0,5.0,1.0,9.0,4720.0,1.0,4.0,2.0,21.0,False
65.0,22.0,1.0,1.0,1.0,2723.0,6.0,17.0,0.0,6.0,True
57.0,19.0,1.0,2.0,1.0,4055.0,1.0,4.0,1.0,30.0,False
29.0,21.0,5.0,1.0,1.0,910.0,1.0,4.0,2.0,40.0,True
22.0,20.0,1.0,2.0,1.0,4350.0,1.0,4.0,0.0,20.0,False
26.0,22.0,1.0,1.0,1.0,1320.0,1.0,4.0,1.0,40.0,True
47.0,24.0,3.0,2.0,1.0,1021.0,1.0,6.0,0.0,60.0,True
19.0,19.0,5.0,1.0,1.0,4700.0,1.0,4.0,2.0,50.0,False
37.0,19.0,1.0,2.0,1.0,630.0,1.0,6.0,0.0,38.0,True
42.0,21.0,1.0,1.0,1.0,1551.0,6.0,5.0,1.0,50.0,True
48.0,21.0,3.0,2.0,2.0,3422.0,2.0,4.0,0.0,40.0,True
73.0,18.0,1.0,1.0,1.0,20.0,1.0,27.0,1.0,30.0,True
41.0,18.0,5.0,1.0,1.0,1105.0,1.0,27.0,0.0,40.0,True
45.0,21.0,1.0,1.0,1.0,4700.0,1.0,28.0,0.0,40.0,False
74.0,18.0,3.0,2.0,1.0,7510.0,1.0,55.0,0.0,40.0,False
23.0,16.0,5.0,1.0,5.0,4010.0,1.0,4.0,0.0,37.0,False
24.0,19.0,5.0,1.0,6.0,7330.0,1.0,4.0,12.0,40.0,False
34.0,21.0,1.0,2.0,1.0,5330.0,1.0,4.0,0.0,40.0,False
40.0,16.0,1.0,1.0,1.0,5600.0,1.0,39.0,1.0,40.0,True
35.0,22.0,1.0,2.0,3.0,810.0,1.0,35.0,0.0,40.0,False
33.0,21.0,1.0,1.0,3.0,1610.0,3.0,35.0,1.0,40.0,False
27.0,18.0,1.0,1.0,1.0,7140.0,5.0,215.0,0.0,40.0,False
26.0,19.0,1.0,2.0,1.0,3430.0,1.0,50.0,1.0,40.0,False
68.0,19.0,1.0,1.0,1.0,2050.0,2.0,42.0,0.0,40.0,True
48.0,9.0,1.0,1.0,1.0,6260.0,1.0,303.0,0.0,49.0,False
46.0,9.0,1.0,2.0,1.0,4230.0,6.0,30.0,1.0,40.0,False
26.0,16.0,5.0,2.0,1.0,3421.0,1.0,39.0,0.0,40.0,False
62.0,9.0,2.0,2.0,1.0,4030.0,1.0,303.0,0.0,40.0,False
38.0,22.0,1.0,2.0,1.0,2740.0,2.0,4.0,0.0,12.0,False
33.0,21.0,1.0,1.0,1.0,2205.0,1.0,152.0,1.0,20.0,False
43.0,21.0,3.0,1.0,1.0,8140.0,1.0,4.0,0.0,45.0,False
18.0,16.0,5.0,1.0,1.0,6050.0,1.0,4.0,2.0,20.0,False
60.0,15.0,1.0,1.0,3.0,4251.0,3.0,4.0,0.0,40.0,False
56.0,16.0,1.0,2.0,3.0,4020.0,1.0,4.0,1.0,35.0,False
48.0,24.0,1.0,1.0,1.0,3010.0,7.0,4.0,0.0,30.0,True
44.0,18.0,1.0,2.0,1.0,4720.0,6.0,4.0,1.0,20.0,False
18.0,16.0,5.0,2.0,1.0,3603.0,1.0,2.0,2.0,30.0,False
34.0,18.0,4.0,1.0,1.0,4710.0,1.0,6.0,13.0,40.0,False
40.0,21.0,1.0,2.0,1.0,2634.0,1.0,2.0,0.0,45.0,True
43.0,19.0,1.0,1.0,1.0,9410.0,1.0,55.0,1.0,40.0,True
56.0,22.0,3.0,2.0,1.0,5240.0,3.0,38.0,0.0,42.0,True
69.0,21.0,1.0,1.0,1.0,3323.0,1.0,46.0,0.0,28.0,True
68.0,19.0,1.0,2.0,1.0,5120.0,2.0,12.0,1.0,40.0,False
40.0,21.0,5.0,2.0,1.0,4700.0,1.0,72.0,0.0,50.0,True
58.0,21.0,3.0,1.0,1.0,4700.0,1.0,6.0,13.0,50.0,True
45.0,19.0,3.0,2.0,1.0,3900.0,3.0,4.0,0.0,45.0,False
33.0,24.0,5.0,2.0,1.0,3160.0,1.0,42.0,0.0,40.0,True
36.0,16.0,3.0,1.0,1.0,9830.0,5.0,6.0,13.0,40.0,True
59.0,19.0,5.0,1.0,1.0,3655.0,2.0,17.0,0.0,40.0,True
41.0,21.0,1.0,2.0,1.0,150.0,2.0,25.0,0.0,50.0,False
41.0,16.0,1.0,1.0,1.0,9130.0,1.0,25.0,1.0,40.0,False
73.0,21.0,1.0,1.0,1.0,3930.0,3.0,35.0,0.0,40.0,False
61.0,18.0,2.0,2.0,1.0,9415.0,4.0,26.0,0.0,42.0,False
22.0,18.0,5.0,1.0,1.0,4720.0,1.0,4.0,2.0,40.0,False
50.0,21.0,3.0,1.0,9.0,440.0,1.0,6.0,0.0,50.0,True
19.0,15.0,5.0,2.0,1.0,4720.0,1.0,4.0,0.0,40.0,False
73.0,18.0,1.0,1.0,1.0,9150.0,1.0,39.0,0.0,17.0,False
56.0,20.0,1.0,1.0,2.0,4760.0,2.0,22.0,0.0,40.0,True
51.0,20.0,1.0,2.0,2.0,5810.0,1.0,17.0,1.0,40.0,True
55.0,21.0,1.0,2.0,1.0,5000.0,1.0,35.0,0.0,38.0,True
55.0,21.0,1.0,1.0,1.0,1320.0,1.0,35.0,1.0,40.0,True
31.0,22.0,1.0,1.0,6.0,1010.0,1.0,210.0,0.0,40.0,True
23.0,16.0,5.0,2.0,8.0,3645.0,1.0,303.0,0.0,40.0,False
53.0,16.0,3.0,1.0,1.0,7020.0,1.0,110.0,0.0,40.0,False
47.0,21.0,1.0,1.0,1.0,1530.0,1.0,36.0,0.0,40.0,True
39.0,20.0,1.0,2.0,1.0,4640.0,2.0,4.0,1.0,40.0,False
30.0,24.0,5.0,1.0,6.0,1760.0,1.0,210.0,0.0,40.0,True
26.0,22.0,5.0,1.0,6.0,8610.0,1.0,210.0,15.0,40.0,True
68.0,19.0,2.0,1.0,1.0,52.0,1.0,4.0,0.0,50.0,True
61.0,21.0,3.0,1.0,1.0,1010.0,3.0,17.0,0.0,40.0,True
43.0,16.0,1.0,2.0,1.0,8990.0,1.0,303.0,0.0,40.0,False
56.0,15.0,1.0,1.0,1.0,6260.0,1.0,303.0,1.0,40.0,False
67.0,18.0,1.0,1.0,1.0,9130.0,1.0,31.0,0.0,34.0,False
65.0,19.0,1.0,2.0,1.0,4720.0,1.0,48.0,1.0,38.0,False
39.0,18.0,3.0,1.0,1.0,5610.0,1.0,8.0,2.0,40.0,False
46.0,21.0,1.0,2.0,1.0,3160.0,1.0,12.0,0.0,25.0,False
45.0,21.0,1.0,1.0,1.0,10.0,1.0,55.0,1.0,50.0,True
29.0,20.0,5.0,1.0,1.0,5350.0,1.0,6.0,0.0,35.0,False
54.0,15.0,3.0,2.0,1.0,6230.0,1.0,17.0,6.0,40.0,False
73.0,16.0,3.0,2.0,1.0,5110.0,1.0,42.0,0.0,50.0,True
43.0,16.0,1.0,1.0,1.0,5610.0,1.0,151.0,0.0,40.0,False
50.0,16.0,1.0,2.0,1.0,4700.0,1.0,150.0,1.0,40.0,False
20.0,19.0,5.0,1.0,1.0,4055.0,1.0,110.0,2.0,30.0,False
19.0,16.0,5.0,2.0,1.0,5240.0,1.0,151.0,2.0,30.0,False
28.0,19.0,5.0,2.0,1.0,5240.0,1.0,150.0,4.0,30.0,False
21.0,16.0,5.0,2.0,1.0,5610.0,1.0,150.0,4.0,40.0,False
18.0,16.0,5.0,2.0,1.0,5240.0,1.0,4.0,4.0,24.0,False
60.0,18.0,1.0,2.0,1.0,4965.0,1.0,39.0,0.0,38.0,False
62.0,16.0,1.0,1.0,1.0,6442.0,1.0,55.0,1.0,38.0,True
19.0,19.0,5.0,2.0,1.0,4030.0,2.0,4.0,2.0,6.0,False
57.0,19.0,1.0,1.0,1.0,1400.0,1.0,8.0,0.0,40.0,True
60.0,21.0,3.0,2.0,1.0,565.0,1.0,4.0,0.0,40.0,True
55.0,19.0,1.0,1.0,1.0,4130.0,1.0,303.0,0.0,40.0,False
26.0,21.0,5.0,2.0,1.0,3422.0,1.0,4.0,2.0,36.0,False
31.0,13.0,1.0,1.0,1.0,6260.0,1.0,303.0,0.0,40.0,False
35.0,16.0,5.0,1.0,1.0,4020.0,1.0,303.0,5.0,30.0,False
56.0,17.0,1.0,2.0,1.0,5740.0,2.0,36.0,0.0,24.0,False
54.0,19.0,1.0,1.0,1.0,9130.0,1.0,6.0,1.0,50.0,True
42.0,19.0,1.0,2.0,8.0,4700.0,2.0,4.0,0.0,53.0,True
45.0,18.0,1.0,1.0,1.0,9130.0,1.0,17.0,1.0,45.0,False
22.0,19.0,5.0,1.0,1.0,3655.0,1.0,4.0,0.0,20.0,False
22.0,20.0,5.0,2.0,1.0,4810.0,1.0,4.0,13.0,40.0,False
40.0,20.0,1.0,1.0,1.0,4760.0,1.0,456.0,0.0,80.0,True
43.0,21.0,1.0,2.0,1.0,5110.0,3.0,303.0,1.0,20.0,False
38.0,21.0,1.0,1.0,1.0,1006.0,1.0,4.0,0.0,40.0,True
39.0,21.0,1.0,2.0,1.0,2310.0,1.0,49.0,1.0,50.0,False
53.0,16.0,3.0,2.0,1.0,9640.0,1.0,39.0,0.0,30.0,False
56.0,1.0,3.0,1.0,1.0,9130.0,1.0,66.0,15.0,40.0,True
61.0,22.0,1.0,1.0,1.0,10.0,2.0,4.0,0.0,65.0,True
68.0,23.0,1.0,2.0,1.0,3255.0,2.0,18.0,1.0,60.0,True
58.0,19.0,1.0,1.0,1.0,7330.0,3.0,6.0,1.0,47.0,True
55.0,16.0,5.0,1.0,1.0,4530.0,1.0,38.0,0.0,32.0,False
64.0,21.0,1.0,1.0,1.0,800.0,1.0,6.0,1.0,40.0,True
40.0,11.0,1.0,2.0,9.0,4020.0,1.0,303.0,0.0,40.0,False
38.0,11.0,1.0,1.0,9.0,8350.0,1.0,303.0,1.0,40.0,False
33.0,20.0,1.0,2.0,1.0,3255.0,1.0,4.0,0.0,24.0,False
36.0,19.0,1.0,1.0,1.0,7200.0,1.0,6.0,1.0,45.0,True
53.0,21.0,3.0,1.0,1.0,52.0,1.0,215.0,0.0,30.0,True
39.0,21.0,5.0,1.0,1.0,2910.0,6.0,29.0,13.0,65.0,False
35.0,21.0,1.0,1.0,1.0,2600.0,2.0,303.0,0.0,45.0,False
71.0,19.0,1.0,2.0,1.0,2320.0,3.0,8.0,1.0,30.0,False
27.0,21.0,5.0,2.0,1.0,5400.0,1.0,4.0,0.0,40.0,False
28.0,21.0,5.0,1.0,1.0,310.0,1.0,17.0,12.0,50.0,False
69.0,19.0,3.0,2.0,1.0,4700.0,1.0,4.0,0.0,40.0,True
28.0,19.0,5.0,2.0,9.0,5240.0,1.0,4.0,2.0,15.0,False
81.0,16.0,1.0,1.0,1.0,440.0,3.0,4.0,0.0,50.0,True
63.0,20.0,3.0,2.0,1.0,3300.0,2.0,55.0,0.0,42.0,False
19.0,16.0,5.0,2.0,9.0,4055.0,1.0,17.0,0.0,30.0,False
18.0,16.0,5.0,1.0,2.0,5100.0,1.0,4.0,10.0,40.0,False
21.0,16.0,5.0,2.0,1.0,4020.0,1.0,4.0,2.0,25.0,False
45.0,16.0,5.0,1.0,1.0,8990.0,1.0,303.0,13.0,40.0,True
52.0,16.0,1.0,1.0,3.0,9620.0,3.0,4.0,1.0,40.0,False
30.0,16.0,1.0,1.0,3.0,9510.0,1.0,4.0,2.0,40.0,False
28.0,17.0,5.0,1.0,3.0,9510.0,1.0,4.0,2.0,40.0,False
61.0,18.0,3.0,2.0,2.0,1006.0,1.0,21.0,0.0,40.0,False
34.0,13.0,1.0,1.0,1.0,7340.0,1.0,4.0,2.0,50.0,False
25.0,21.0,1.0,2.0,1.0,410.0,1.0,6.0,9.0,40.0,False
31.0,22.0,5.0,2.0,1.0,440.0,4.0,4.0,0.0,40.0,True
33.0,16.0,3.0,2.0,1.0,4230.0,1.0,4.0,5.0,40.0,False
30.0,19.0,1.0,2.0,1.0,750.0,1.0,4.0,0.0,40.0,False
32.0,19.0,1.0,1.0,1.0,1410.0,1.0,4.0,1.0,40.0,False
42.0,16.0,5.0,1.0,3.0,6230.0,1.0,4.0,0.0,15.0,True
59.0,20.0,1.0,1.0,1.0,7700.0,1.0,34.0,0.0,70.0,True
52.0,19.0,1.0,2.0,1.0,4840.0,1.0,6.0,1.0,45.0,True
27.0,18.0,5.0,1.0,1.0,6260.0,1.0,48.0,2.0,50.0,True
75.0,21.0,1.0,1.0,1.0,220.0,1.0,53.0,0.0,40.0,True
50.0,19.0,3.0,1.0,1.0,9130.0,1.0,53.0,2.0,38.0,False
65.0,21.0,1.0,2.0,1.0,2002.0,1.0,19.0,1.0,40.0,False
65.0,24.0,1.0,1.0,1.0,2205.0,2.0,27.0,0.0,45.0,True
63.0,22.0,1.0,2.0,1.0,2205.0,2.0,34.0,1.0,45.0,True
20.0,19.0,5.0,1.0,8.0,4140.0,1.0,303.0,0.0,16.0,False
38.0,9.0,1.0,2.0,8.0,4230.0,1.0,303.0,6.0,32.0,False
39.0,9.0,1.0,1.0,8.0,4220.0,1.0,303.0,12.0,32.0,False
24.0,16.0,5.0,2.0,1.0,4055.0,1.0,4.0,0.0,40.0,False
51.0,20.0,3.0,1.0,9.0,910.0,1.0,4.0,0.0,80.0,False
48.0,18.0,5.0,1.0,9.0,4760.0,1.0,4.0,5.0,40.0,False
36.0,18.0,5.0,2.0,1.0,3602.0,1.0,4.0,12.0,45.0,False
40.0,21.0,3.0,1.0,1.0,8740.0,1.0,42.0,0.0,40.0,True
37.0,20.0,1.0,2.0,1.0,3710.0,3.0,17.0,0.0,40.0,False
33.0,17.0,1.0,1.0,1.0,7850.0,1.0,40.0,1.0,50.0,False
44.0,22.0,1.0,2.0,1.0,10.0,7.0,35.0,0.0,40.0,False
42.0,21.0,1.0,1.0,1.0,10.0,6.0,4.0,1.0,40.0,False
51.0,22.0,5.0,2.0,1.0,440.0,1.0,29.0,0.0,65.0,True
31.0,16.0,1.0,1.0,1.0,1935.0,1.0,132.0,0.0,50.0,False
44.0,21.0,1.0,2.0,1.0,540.0,1.0,4.0,1.0,40.0,True
35.0,19.0,5.0,2.0,3.0,5110.0,1.0,4.0,2.0,56.0,False
55.0,16.0,3.0,2.0,1.0,9121.0,4.0,303.0,0.0,40.0,False
62.0,21.0,5.0,2.0,1.0,860.0,1.0,19.0,0.0,40.0,True
48.0,19.0,1.0,1.0,3.0,410.0,5.0,4.0,0.0,40.0,False
49.0,21.0,1.0,2.0,3.0,440.0,4.0,4.0,1.0,40.0,True
74.0,19.0,5.0,2.0,3.0,4220.0,1.0,4.0,6.0,40.0,False
45.0,21.0,3.0,2.0,9.0,2014.0,2.0,4.0,0.0,40.0,False
18.0,17.0,5.0,2.0,1.0,4760.0,1.0,4.0,2.0,18.0,False
36.0,16.0,5.0,1.0,8.0,6410.0,1.0,315.0,13.0,40.0,False
56.0,22.0,5.0,2.0,1.0,160.0,5.0,2.0,5.0,40.0,True
41.0,16.0,3.0,1.0,1.0,4435.0,1.0,2.0,5.0,20.0,False
43.0,16.0,5.0,1.0,1.0,4020.0,1.0,4.0,15.0,50.0,False
58.0,20.0,3.0,2.0,1.0,5740.0,1.0,35.0,0.0,40.0,False
50.0,16.0,5.0,2.0,1.0,5810.0,1.0,35.0,15.0,40.0,False
43.0,21.0,5.0,2.0,1.0,540.0,1.0,6.0,0.0,40.0,False
27.0,21.0,5.0,2.0,1.0,2310.0,4.0,4.0,12.0,40.0,False
26.0,20.0,5.0,2.0,1.0,3310.0,1.0,4.0,12.0,40.0,False
21.0,16.0,5.0,1.0,1.0,5120.0,1.0,4.0,0.0,30.0,False
49.0,22.0,1.0,1.0,1.0,1010.0,1.0,36.0,1.0,40.0,True
51.0,13.0,1.0,1.0,8.0,4220.0,1.0,303.0,0.0,45.0,True
31.0,20.0,5.0,2.0,1.0,4340.0,1.0,110.0,0.0,60.0,True
35.0,11.0,4.0,2.0,1.0,8320.0,1.0,49.0,0.0,18.0,False
40.0,16.0,1.0,1.0,8.0,7160.0,6.0,48.0,0.0,72.0,False
35.0,13.0,5.0,2.0,1.0,3602.0,6.0,4.0,0.0,20.0,False
57.0,14.0,5.0,1.0,1.0,440.0,6.0,4.0,0.0,20.0,False
36.0,19.0,1.0,1.0,1.0,4340.0,1.0,31.0,0.0,70.0,True
33.0,19.0,1.0,2.0,1.0,4340.0,8.0,4.0,1.0,70.0,False
50.0,22.0,1.0,1.0,8.0,6050.0,1.0,303.0,15.0,70.0,False
50.0,1.0,1.0,1.0,8.0,6050.0,1.0,303.0,15.0,70.0,False
23.0,21.0,5.0,2.0,9.0,3255.0,1.0,4.0,0.0,36.0,True
58.0,16.0,1.0,2.0,1.0,4720.0,1.0,17.0,0.0,16.0,False
58.0,17.0,1.0,1.0,1.0,8130.0,1.0,17.0,1.0,40.0,True
