AGEP,SCHL,MAR,SEX,RAC1P,OCCP,COW,POBP,RELP,WKHP,PINCP
54.0,20.0,3.0,1.0,1.0,10.0,7.0,515.0,0.0,60.0,True
45.0,21.0,3.0,2.0,1.0,850.0,1.0,501.0,13.0,60.0,True
26.0,21.0,1.0,1.0,1.0,2310.0,4.0,26.0,0.0,40.0,False
25.0,21.0,1.0,2.0,1.0,2310.0,4.0,6.0,1.0,40.0,False
68.0,19.0,1.0,2.0,1.0,5330.0,1.0,31.0,1.0,24.0,False
34.0,16.0,1.0,1.0,1.0,205.0,6.0,56.0,1.0,60.0,True
48.0,16.0,1.0,2.0,1.0,5300.0,1.0,30.0,0.0,36.0,False
52.0,16.0,1.0,1.0,1.0,9600.0,1.0,49.0,1.0,40.0,True
27.0,17.0,5.0,1.0,1.0,4251.0,1.0,56.0,2.0,40.0,False
32.0,22.0,5.0,2.0,1.0,2310.0,2.0,56.0,0.0,50.0,False
40.0,16.0,1.0,2.0,1.0,5240.0,1.0,49.0,0.0,30.0,False
44.0,16.0,1.0,1.0,1.0,9130.0,1.0,49.0,1.0,45.0,True
71.0,21.0,1.0,2.0,1.0,205.0,7.0,56.0,0.0,50.0,True
69.0,21.0,1.0,1.0,1.0,205.0,7.0,56.0,1.0,50.0,False
26.0,18.0,5.0,2.0,1.0,5240.0,2.0,56.0,0.0,40.0,False
19.0,18.0,5.0,1.0,9.0,6260.0,1.0,56.0,12.0,40.0,False
65.0,19.0,1.0,1.0,1.0,6230.0,2.0,39.0,0.0,40.0,False
29.0,20.0,5.0,2.0,1.0,3603.0,1.0,56.0,0.0,30.0,False
29.0,16.0,5.0,1.0,1.0,6950.0,1.0,56.0,13.0,99.0,False
38.0,21.0,1.0,1.0,1.0,1360.0,1.0,8.0,0.0,50.0,True
31.0,21.0,1.0,2.0,1.0,2310.0,1.0,48.0,1.0,40.0,False
53.0,24.0,1.0,1.0,1.0,2100.0,7.0,56.0,0.0,40.0,True
40.0,20.0,1.0,2.0,1.0,3270.0,7.0,16.0,1.0,40.0,True
26.0,21.0,5.0,1.0,1.0,2910.0,6.0,56.0,2.0,25.0,False
52.0,17.0,3.0,1.0,1.0,710.0,1.0,49.0,0.0,40.0,False
37.0,22.0,1.0,2.0,1.0,1610.0,4.0,6.0,0.0,40.0,False
29.0,22.0,1.0,1.0,1.0,3840.0,4.0,6.0,1.0,50.0,False
52.0,22.0,1.0,1.0,1.0,6005.0,5.0,30.0,0.0,40.0,True
51.0,18.0,1.0,2.0,1.0,4020.0,1.0,25.0,1.0,15.0,False
58.0,21.0,1.0,1.0,1.0,9130.0,1.0,31.0,1.0,50.0,False
61.0,20.0,1.0,1.0,1.0,3255.0,4.0,139.0,0.0,40.0,True
62.0,18.0,1.0,2.0,1.0,640.0,4.0,56.0,1.0,40.0,False
26.0,16.0,1.0,1.0,3.0,4020.0,3.0,56.0,0.0,40.0,False
46.0,21.0,1.0,1.0,1.0,5300.0,1.0,139.0,0.0,50.0,True
37.0,23.0,1.0,2.0,1.0,2100.0,6.0,17.0,1.0,40.0,True
49.0,18.0,1.0,2.0,1.0,5860.0,1.0,31.0,0.0,40.0,False
49.0,16.0,1.0,1.0,1.0,9121.0,4.0,6.0,1.0,40.0,False
67.0,20.0,1.0,1.0,1.0,6230.0,7.0,27.0,1.0,48.0,True
32.0,24.0,1.0,2.0,1.0,4760.0,7.0,56.0,2.0,30.0,False
32.0,22.0,1.0,1.0,1.0,4760.0,7.0,23.0,9.0,45.0,False
61.0,21.0,1.0,1.0,1.0,4760.0,1.0,110.0,0.0,40.0,True
61.0,21.0,1.0,2.0,1.0,4800.0,1.0,41.0,1.0,40.0,False
62.0,17.0,1.0,2.0,1.0,5000.0,1.0,56.0,1.0,40.0,False
52.0,20.0,1.0,2.0,9.0,4700.0,4.0,56.0,1.0,40.0,False
39.0,18.0,1.0,1.0,1.0,9830.0,5.0,46.0,0.0,42.0,True
29.0,20.0,1.0,2.0,1.0,3310.0,1.0,49.0,1.0,30.0,False
62.0,16.0,3.0,2.0,1.0,7720.0,1.0,56.0,0.0,40.0,False
63.0,21.0,1.0,2.0,1.0,2014.0,1.0,6.0,0.0,34.0,True
61.0,20.0,1.0,2.0,1.0,3255.0,2.0,56.0,1.0,36.0,True
45.0,20.0,1.0,2.0,1.0,5110.0,1.0,32.0,0.0,45.0,False
38.0,16.0,1.0,1.0,1.0,7210.0,3.0,46.0,1.0,50.0,True
63.0,16.0,1.0,1.0,1.0,4350.0,6.0,56.0,0.0,80.0,True
62.0,16.0,1.0,2.0,1.0,6050.0,6.0,56.0,1.0,80.0,True
31.0,15.0,3.0,1.0,1.0,3802.0,4.0,56.0,2.0,40.0,False
31.0,24.0,1.0,1.0,1.0,5240.0,1.0,1.0,0.0,40.0,True
32.0,21.0,1.0,2.0,1.0,5000.0,1.0,1.0,1.0,35.0,False
62.0,13.0,1.0,2.0,1.0,9610.0,1.0,17.0,1.0,20.0,False
37.0,12.0,4.0,2.0,9.0,4220.0,2.0,6.0,0.0,20.0,False
64.0,16.0,3.0,2.0,1.0,3603.0,2.0,56.0,0.0,40.0,False
38.0,21.0,1.0,2.0,1.0,2310.0,4.0,30.0,0.0,40.0,False
38.0,18.0,1.0,1.0,1.0,6730.0,4.0,56.0,1.0,40.0,False
67.0,20.0,3.0,1.0,1.0,220.0,1.0,35.0,0.0,40.0,True
66.0,19.0,1.0,1.0,1.0,810.0,6.0,18.0,0.0,50.0,True
63.0,16.0,1.0,2.0,1.0,810.0,1.0,16.0,1.0,50.0,True
56.0,21.0,1.0,2.0,1.0,440.0,4.0,31.0,0.0,40.0,True
57.0,21.0,1.0,1.0,1.0,4700.0,1.0,8.0,1.0,75.0,True
54.0,11.0,5.0,1.0,3.0,7315.0,4.0,56.0,0.0,60.0,True
35.0,21.0,1.0,2.0,1.0,120.0,1.0,56.0,0.0,45.0,False
37.0,20.0,1.0,1.0,1.0,9645.0,1.0,56.0,1.0,25.0,False
61.0,19.0,3.0,1.0,1.0,9130.0,1.0,53.0,0.0,60.0,True
35.0,21.0,5.0,2.0,6.0,4000.0,1.0,217.0,13.0,35.0,False
66.0,16.0,1.0,1.0,1.0,8990.0,1.0,56.0,0.0,40.0,True
62.0,18.0,1.0,2.0,1.0,4130.0,1.0,56.0,1.0,18.0,False
32.0,19.0,1.0,2.0,1.0,2545.0,3.0,56.0,0.0,40.0,False
34.0,16.0,1.0,1.0,1.0,9650.0,7.0,37.0,1.0,60.0,True
56.0,19.0,1.0,2.0,1.0,5120.0,1.0,46.0,0.0,40.0,False
57.0,19.0,1.0,1.0,1.0,6950.0,1.0,29.0,1.0,40.0,True
49.0,20.0,1.0,2.0,9.0,9121.0,3.0,110.0,0.0,35.0,False
36.0,19.0,1.0,1.0,1.0,9650.0,1.0,49.0,1.0,99.0,False
31.0,22.0,5.0,2.0,1.0,2310.0,3.0,56.0,0.0,50.0,True
51.0,20.0,3.0,2.0,1.0,9265.0,1.0,56.0,0.0,40.0,False
26.0,19.0,5.0,2.0,1.0,9130.0,1.0,56.0,2.0,30.0,False
42.0,21.0,1.0,2.0,1.0,5240.0,1.0,8.0,0.0,40.0,False
39.0,20.0,1.0,1.0,1.0,1108.0,1.0,6.0,1.0,35.0,True
60.0,19.0,3.0,1.0,1.0,1560.0,1.0,56.0,0.0,50.0,False
27.0,22.0,5.0,2.0,1.0,2040.0,2.0,37.0,0.0,45.0,False
39.0,16.0,1.0,1.0,7.0,20.0,1.0,56.0,0.0,60.0,True
31.0,23.0,1.0,2.0,1.0,3255.0,1.0,56.0,1.0,25.0,False
31.0,15.0,1.0,2.0,8.0,4220.0,1.0,303.0,0.0,30.0,False
29.0,16.0,1.0,1.0,8.0,4020.0,1.0,303.0,1.0,30.0,False
42.0,16.0,1.0,1.0,1.0,5300.0,1.0,303.0,0.0,48.0,False
45.0,17.0,1.0,2.0,1.0,8650.0,1.0,35.0,1.0,98.0,True
18.0,16.0,5.0,1.0,1.0,440.0,1.0,303.0,2.0,35.0,False
38.0,21.0,1.0,1.0,1.0,2205.0,1.0,40.0,0.0,40.0,False
31.0,22.0,1.0,1.0,1.0,440.0,1.0,49.0,0.0,50.0,True
29.0,19.0,1.0,2.0,1.0,8740.0,1.0,56.0,1.0,10.0,False
60.0,20.0,2.0,2.0,1.0,3255.0,1.0,27.0,0.0,36.0,False
49.0,19.0,1.0,1.0,1.0,9610.0,1.0,56.0,0.0,40.0,True
49.0,21.0,1.0,2.0,1.0,4220.0,4.0,41.0,1.0,40.0,True
23.0,20.0,5.0,2.0,1.0,9620.0,1.0,41.0,2.0,40.0,False
28.0,21.0,1.0,1.0,1.0,2310.0,3.0,49.0,0.0,36.0,False
26.0,21.0,1.0,2.0,1.0,3322.0,1.0,49.0,1.0,9.0,False
37.0,19.0,1.0,1.0,1.0,9130.0,1.0,56.0,0.0,40.0,False
31.0,19.0,1.0,2.0,1.0,4110.0,1.0,30.0,1.0,4.0,False
53.0,20.0,3.0,2.0,1.0,440.0,1.0,19.0,0.0,30.0,False
18.0,14.0,5.0,1.0,1.0,4720.0,1.0,8.0,2.0,20.0,False
38.0,16.0,3.0,1.0,1.0,9620.0,1.0,31.0,0.0,40.0,False
35.0,21.0,3.0,2.0,1.0,4760.0,1.0,31.0,12.0,35.0,True
31.0,19.0,5.0,2.0,1.0,5240.0,1.0,13.0,12.0,40.0,False
65.0,21.0,1.0,2.0,1.0,4760.0,1.0,55.0,0.0,30.0,False
48.0,21.0,1.0,2.0,1.0,440.0,1.0,30.0,0.0,50.0,True
48.0,20.0,1.0,1.0,9.0,4920.0,6.0,30.0,1.0,50.0,True
49.0,17.0,1.0,2.0,1.0,160.0,1.0,53.0,0.0,40.0,True
51.0,16.0,1.0,1.0,1.0,205.0,6.0,8.0,1.0,60.0,False
27.0,21.0,5.0,1.0,1.0,2545.0,3.0,56.0,0.0,35.0,False
37.0,17.0,5.0,1.0,1.0,7340.0,1.0,6.0,0.0,41.0,True
24.0,19.0,5.0,2.0,1.0,2145.0,1.0,6.0,12.0,35.0,False
38.0,20.0,3.0,1.0,1.0,5530.0,2.0,30.0,0.0,40.0,True
34.0,21.0,1.0,2.0,1.0,2310.0,2.0,5.0,0.0,40.0,False
62.0,19.0,1.0,2.0,1.0,2360.0,4.0,56.0,1.0,40.0,False
93.0,8.0,2.0,2.0,1.0,5420.0,3.0,17.0,0.0,1.0,False
67.0,17.0,3.0,2.0,3.0,2545.0,3.0,56.0,0.0,29.0,False
24.0,19.0,5.0,2.0,3.0,4720.0,1.0,35.0,7.0,30.0,False
25.0,14.0,5.0,1.0,3.0,9620.0,1.0,35.0,15.0,40.0,False
31.0,16.0,1.0,1.0,1.0,4760.0,1.0,56.0,0.0,50.0,True
30.0,18.0,1.0,2.0,1.0,910.0,1.0,49.0,1.0,40.0,False
63.0,20.0,1.0,2.0,1.0,800.0,4.0,139.0,0.0,40.0,False
63.0,16.0,1.0,1.0,1.0,4220.0,1.0,17.0,1.0,15.0,False
72.0,19.0,1.0,1.0,1.0,4760.0,1.0,55.0,0.0,24.0,False
70.0,20.0,1.0,2.0,1.0,4760.0,1.0,6.0,1.0,26.0,False
25.0,19.0,5.0,2.0,1.0,5521.0,4.0,56.0,2.0,40.0,False
47.0,16.0,3.0,1.0,1.0,7640.0,1.0,19.0,0.0,40.0,False
46.0,21.0,3.0,2.0,1.0,910.0,1.0,4.0,13.0,40.0,True
23.0,13.0,5.0,2.0,1.0,5300.0,1.0,56.0,0.0,45.0,False
19.0,19.0,5.0,2.0,1.0,4110.0,1.0,56.0,12.0,40.0,False
19.0,19.0,5.0,2.0,1.0,5400.0,1.0,8.0,12.0,35.0,False
54.0,18.0,3.0,1.0,1.0,6355.0,7.0,56.0,0.0,50.0,True
57.0,20.0,1.0,1.0,1.0,1551.0,5.0,53.0,0.0,55.0,True
52.0,16.0,1.0,2.0,1.0,5560.0,5.0,53.0,1.0,40.0,True
22.0,21.0,5.0,2.0,1.0,4040.0,1.0,53.0,2.0,35.0,False
20.0,17.0,5.0,2.0,1.0,4020.0,1.0,53.0,2.0,35.0,False
47.0,20.0,3.0,1.0,1.0,9210.0,1.0,56.0,0.0,48.0,True
18.0,16.0,5.0,1.0,1.0,4251.0,6.0,56.0,2.0,6.0,False
60.0,24.0,1.0,2.0,1.0,1530.0,1.0,36.0,0.0,25.0,True
59.0,21.0,1.0,1.0,1.0,10.0,1.0,46.0,1.0,45.0,True
39.0,17.0,1.0,1.0,1.0,4220.0,1.0,56.0,0.0,40.0,True
43.0,18.0,1.0,2.0,1.0,5740.0,1.0,56.0,0.0,80.0,False
47.0,18.0,1.0,1.0,8.0,9130.0,1.0,8.0,1.0,80.0,True
41.0,22.0,1.0,1.0,1.0,3255.0,2.0,56.0,0.0,60.0,True
40.0,20.0,1.0,2.0,1.0,20.0,1.0,56.0,1.0,32.0,False
49.0,20.0,1.0,1.0,1.0,735.0,1.0,56.0,0.0,40.0,True
44.0,16.0,1.0,2.0,1.0,1050.0,2.0,12.0,1.0,40.0,False
18.0,18.0,5.0,1.0,1.0,9645.0,1.0,56.0,2.0,10.0,False
63.0,16.0,5.0,1.0,1.0,9005.0,1.0,46.0,0.0,30.0,False
53.0,17.0,3.0,1.0,1.0,6230.0,1.0,56.0,0.0,40.0,False
66.0,17.0,3.0,2.0,1.0,4810.0,1.0,56.0,0.0,40.0,True
30.0,21.0,1.0,1.0,1.0,205.0,6.0,301.0,0.0,40.0,True
26.0,21.0,1.0,2.0,1.0,2310.0,3.0,56.0,1.0,45.0,False
65.0,20.0,1.0,2.0,1.0,136.0,1.0,56.0,1.0,40.0,True
39.0,22.0,1.0,2.0,1.0,4920.0,6.0,56.0,0.0,50.0,True
35.0,21.0,1.0,1.0,1.0,1310.0,3.0,56.0,1.0,45.0,True
30.0,20.0,1.0,1.0,1.0,1555.0,1.0,48.0,1.0,40.0,True
48.0,20.0,3.0,2.0,1.0,800.0,5.0,56.0,0.0,40.0,False
45.0,16.0,3.0,1.0,1.0,9130.0,7.0,26.0,15.0,50.0,True
37.0,12.0,1.0,2.0,1.0,205.0,1.0,18.0,0.0,10.0,False
39.0,11.0,1.0,1.0,1.0,6050.0,1.0,16.0,1.0,40.0,False
34.0,19.0,1.0,2.0,1.0,5120.0,1.0,56.0,0.0,40.0,True
36.0,18.0,1.0,1.0,1.0,5000.0,1.0,31.0,1.0,45.0,True
57.0,16.0,5.0,2.0,1.0,4700.0,1.0,55.0,0.0,60.0,False
55.0,22.0,1.0,2.0,1.0,2205.0,4.0,56.0,0.0,45.0,True
58.0,20.0,1.0,1.0,1.0,205.0,1.0,56.0,1.0,30.0,False
60.0,16.0,1.0,1.0,1.0,6050.0,1.0,8.0,0.0,57.0,False
21.0,19.0,5.0,2.0,1.0,4640.0,5.0,19.0,0.0,38.0,False
58.0,17.0,1.0,1.0,1.0,9130.0,1.0,26.0,0.0,30.0,False
44.0,16.0,1.0,2.0,1.0,9130.0,1.0,8.0,1.0,40.0,False
28.0,17.0,1.0,2.0,1.0,3500.0,1.0,56.0,0.0,40.0,False
38.0,15.0,1.0,1.0,1.0,6240.0,1.0,26.0,1.0,60.0,True
51.0,15.0,3.0,1.0,1.0,7700.0,1.0,56.0,0.0,48.0,True
55.0,17.0,3.0,2.0,1.0,4700.0,1.0,56.0,13.0,45.0,True
67.0,21.0,1.0,1.0,1.0,5510.0,1.0,56.0,1.0,50.0,True
29.0,22.0,5.0,1.0,1.0,2002.0,3.0,49.0,2.0,40.0,False
52.0,22.0,1.0,1.0,1.0,4700.0,1.0,55.0,0.0,60.0,False
47.0,22.0,1.0,2.0,1.0,5740.0,2.0,12.0,1.0,9.0,False
48.0,18.0,1.0,2.0,1.0,5740.0,3.0,6.0,0.0,40.0,False
45.0,19.0,1.0,1.0,1.0,6800.0,1.0,48.0,1.0,84.0,True
18.0,16.0,5.0,1.0,1.0,4030.0,1.0,48.0,2.0,10.0,False
71.0,21.0,3.0,1.0,1.0,600.0,1.0,56.0,0.0,20.0,False
73.0,17.0,3.0,2.0,3.0,2205.0,4.0,35.0,13.0,6.0,True
35.0,20.0,1.0,1.0,1.0,6200.0,1.0,20.0,1.0,55.0,True
64.0,16.0,1.0,2.0,1.0,7720.0,1.0,56.0,0.0,40.0,False
68.0,17.0,1.0,1.0,1.0,4540.0,6.0,30.0,1.0,84.0,False
46.0,18.0,1.0,2.0,1.0,2545.0,3.0,36.0,0.0,40.0,False
48.0,19.0,1.0,1.0,1.0,5000.0,1.0,56.0,1.0,55.0,True
26.0,20.0,5.0,1.0,1.0,4220.0,1.0,56.0,2.0,15.0,False
63.0,20.0,1.0,2.0,1.0,20.0,1.0,20.0,1.0,60.0,False
29.0,22.0,1.0,2.0,1.0,2205.0,3.0,56.0,0.0,40.0,False
30.0,20.0,1.0,1.0,1.0,205.0,6.0,56.0,1.0,60.0,False
61.0,21.0,3.0,2.0,1.0,2016.0,2.0,6.0,0.0,21.0,False
70.0,22.0,1.0,2.0,3.0,5110.0,3.0,6.0,0.0,32.0,False
73.0,16.0,1.0,1.0,3.0,6260.0,1.0,56.0,1.0,40.0,False
40.0,20.0,3.0,2.0,3.0,2002.0,3.0,56.0,2.0,40.0,False
34.0,19.0,1.0,2.0,1.0,9600.0,1.0,56.0,1.0,45.0,False
40.0,20.0,1.0,1.0,1.0,4720.0,1.0,8.0,10.0,50.0,False
50.0,16.0,1.0,2.0,1.0,3870.0,3.0,6.0,0.0,40.0,True
51.0,13.0,1.0,1.0,1.0,8990.0,3.0,31.0,1.0,40.0,False
28.0,21.0,1.0,1.0,1.0,9830.0,5.0,48.0,0.0,60.0,True
27.0,21.0,1.0,2.0,9.0,9830.0,5.0,12.0,1.0,60.0,True
28.0,19.0,5.0,1.0,1.0,310.0,1.0,56.0,0.0,40.0,False
39.0,21.0,1.0,1.0,1.0,1360.0,4.0,56.0,0.0,40.0,False
37.0,20.0,1.0,2.0,1.0,820.0,4.0,56.0,1.0,40.0,False
68.0,19.0,1.0,1.0,1.0,9645.0,1.0,56.0,0.0,30.0,False
69.0,24.0,3.0,1.0,1.0,2100.0,7.0,56.0,0.0,50.0,True
29.0,16.0,1.0,2.0,1.0,4040.0,1.0,6.0,0.0,45.0,False
38.0,16.0,1.0,1.0,6.0,4020.0,1.0,215.0,1.0,45.0,False
25.0,18.0,4.0,1.0,1.0,6355.0,1.0,56.0,0.0,40.0,True
40.0,22.0,1.0,2.0,1.0,2310.0,3.0,16.0,0.0,50.0,True
49.0,16.0,1.0,1.0,1.0,6260.0,1.0,53.0,1.0,70.0,False
22.0,18.0,5.0,1.0,1.0,3870.0,3.0,6.0,4.0,40.0,False
56.0,18.0,1.0,2.0,1.0,940.0,1.0,17.0,0.0,32.0,False
59.0,16.0,1.0,1.0,1.0,9130.0,1.0,56.0,1.0,42.0,False
23.0,16.0,1.0,2.0,2.0,3710.0,5.0,13.0,0.0,45.0,False
24.0,19.0,1.0,1.0,2.0,4760.0,1.0,13.0,1.0,40.0,False
24.0,16.0,1.0,2.0,1.0,3603.0,1.0,56.0,0.0,36.0,False
23.0,16.0,1.0,1.0,1.0,2360.0,1.0,56.0,1.0,42.0,False
37.0,20.0,1.0,2.0,1.0,640.0,4.0,49.0,9.0,40.0,False
33.0,16.0,5.0,1.0,1.0,6230.0,6.0,6.0,13.0,35.0,False
63.0,2.0,1.0,2.0,1.0,540.0,5.0,20.0,1.0,40.0,True
24.0,16.0,5.0,1.0,1.0,9240.0,1.0,56.0,0.0,30.0,True
25.0,21.0,5.0,2.0,1.0,2310.0,4.0,56.0,13.0,50.0,False
58.0,16.0,1.0,2.0,1.0,4700.0,1.0,56.0,1.0,40.0,False
70.0,20.0,3.0,2.0,1.0,5340.0,1.0,56.0,0.0,40.0,True
39.0,17.0,1.0,2.0,8.0,9240.0,1.0,31.0,0.0,99.0,True
34.0,21.0,1.0,2.0,8.0,440.0,1.0,56.0,1.0,50.0,False
66.0,21.0,1.0,1.0,1.0,9130.0,1.0,48.0,1.0,40.0,True
64.0,17.0,5.0,1.0,1.0,5240.0,1.0,27.0,0.0,40.0,False
56.0,20.0,1.0,2.0,1.0,530.0,4.0,6.0,1.0,40.0,False
54.0,16.0,1.0,2.0,1.0,9122.0,3.0,56.0,0.0,28.0,False
59.0,16.0,1.0,1.0,1.0,7240.0,1.0,56.0,1.0,40.0,False
48.0,18.0,1.0,2.0,1.0,5940.0,2.0,6.0,0.0,40.0,False
46.0,22.0,1.0,1.0,1.0,1305.0,1.0,56.0,1.0,40.0,False
42.0,20.0,3.0,2.0,1.0,4760.0,1.0,12.0,0.0,60.0,False
25.0,17.0,1.0,1.0,1.0,9760.0,1.0,46.0,0.0,50.0,True
24.0,20.0,1.0,2.0,1.0,2545.0,3.0,303.0,1.0,35.0,False
34.0,16.0,1.0,1.0,1.0,6950.0,1.0,303.0,1.0,40.0,False
34.0,21.0,5.0,1.0,1.0,2722.0,2.0,26.0,0.0,40.0,True
66.0,18.0,3.0,1.0,1.0,9760.0,1.0,8.0,0.0,25.0,False
44.0,19.0,5.0,1.0,1.0,6260.0,3.0,32.0,2.0,40.0,False
38.0,20.0,5.0,2.0,1.0,340.0,1.0,32.0,2.0,40.0,False
58.0,19.0,3.0,2.0,1.0,5740.0,1.0,56.0,0.0,50.0,True
72.0,18.0,3.0,2.0,1.0,3603.0,6.0,55.0,0.0,30.0,False
43.0,16.0,1.0,2.0,1.0,3602.0,6.0,16.0,1.0,40.0,False
60.0,21.0,1.0,1.0,1.0,440.0,1.0,27.0,0.0,45.0,True
62.0,17.0,1.0,2.0,1.0,9122.0,1.0,30.0,1.0,50.0,False
30.0,21.0,1.0,2.0,1.0,3255.0,1.0,56.0,0.0,36.0,True
34.0,16.0,1.0,1.0,1.0,9040.0,5.0,56.0,1.0,40.0,True
66.0,9.0,3.0,2.0,1.0,4020.0,1.0,303.0,0.0,30.0,False
31.0,23.0,5.0,1.0,1.0,3090.0,3.0,56.0,0.0,60.0,True
54.0,19.0,3.0,1.0,1.0,6200.0,6.0,8.0,0.0,60.0,False
67.0,17.0,3.0,2.0,1.0,4720.0,1.0,31.0,0.0,14.0,False
47.0,22.0,1.0,1.0,1.0,20.0,1.0,56.0,1.0,80.0,True
25.0,16.0,5.0,1.0,3.0,440.0,6.0,56.0,0.0,60.0,False
28.0,22.0,1.0,1.0,1.0,910.0,1.0,56.0,0.0,40.0,True
26.0,21.0,1.0,2.0,1.0,2310.0,3.0,56.0,1.0,40.0,False
19.0,16.0,1.0,1.0,1.0,7000.0,5.0,12.0,0.0,45.0,False
45.0,22.0,1.0,2.0,1.0,135.0,4.0,56.0,0.0,40.0,False
47.0,20.0,1.0,2.0,1.0,5240.0,4.0,56.0,1.0,40.0,False
40.0,19.0,1.0,2.0,1.0,5120.0,1.0,6.0,0.0,40.0,True
49.0,19.0,1.0,1.0,1.0,4530.0,1.0,48.0,1.0,40.0,True
24.0,22.0,5.0,2.0,3.0,910.0,1.0,26.0,0.0,40.0,True
23.0,21.0,5.0,1.0,1.0,1530.0,1.0,26.0,13.0,40.0,False
31.0,22.0,1.0,1.0,1.0,110.0,1.0,17.0,0.0,60.0,False
28.0,21.0,1.0,2.0,6.0,3255.0,3.0,217.0,1.0,40.0,False
58.0,21.0,1.0,2.0,1.0,2310.0,2.0,31.0,0.0,16.0,False
63.0,20.0,1.0,1.0,1.0,4220.0,2.0,55.0,1.0,20.0,False
64.0,20.0,1.0,1.0,1.0,2640.0,1.0,49.0,0.0,40.0,True
24.0,16.0,5.0,2.0,9.0,4020.0,1.0,48.0,0.0,25.0,False
30.0,15.0,5.0,1.0,1.0,2634.0,1.0,41.0,12.0,40.0,False
70.0,24.0,1.0,1.0,1.0,1760.0,3.0,19.0,0.0,2.0,True
26.0,16.0,1.0,1.0,1.0,9005.0,1.0,56.0,0.0,40.0,True
27.0,19.0,1.0,2.0,1.0,4040.0,1.0,56.0,0.0,30.0,False
35.0,13.0,1.0,1.0,1.0,9265.0,1.0,56.0,1.0,40.0,False
63.0,16.0,5.0,1.0,1.0,8630.0,1.0,51.0,0.0,40.0,False
50.0,18.0,1.0,1.0,3.0,6250.0,1.0,56.0,0.0,40.0,False
50.0,18.0,1.0,2.0,3.0,440.0,3.0,56.0,1.0,40.0,False
18.0,16.0,5.0,1.0,3.0,6260.0,1.0,56.0,2.0,40.0,False
36.0,13.0,5.0,1.0,3.0,6260.0,1.0,36.0,5.0,40.0,False
70.0,16.0,3.0,2.0,1.0,4720.0,1.0,49.0,0.0,24.0,False
55.0,19.0,3.0,1.0,9.0,205.0,6.0,56.0,0.0,60.0,False
38.0,23.0,1.0,1.0,1.0,800.0,1.0,56.0,0.0,40.0,True
45.0,19.0,1.0,1.0,1.0,9130.0,1.0,32.0,0.0,48.0,False
48.0,21.0,1.0,2.0,1.0,1108.0,5.0,35.0,1.0,40.0,True
60.0,19.0,3.0,1.0,1.0,8140.0,1.0,26.0,0.0,50.0,True
29.0,19.0,5.0,2.0,1.0,5240.0,1.0,56.0,2.0,40.0,False
21.0,19.0,5.0,2.0,1.0,4230.0,1.0,56.0,0.0,30.0,False
22.0,21.0,5.0,1.0,1.0,6260.0,1.0,56.0,13.0,45.0,False
46.0,16.0,1.0,2.0,1.0,440.0,2.0,6.0,0.0,40.0,False
42.0,10.0,1.0,1.0,1.0,440.0,7.0,31.0,1.0,50.0,True
63.0,22.0,1.0,1.0,1.0,2006.0,1.0,56.0,0.0,11.0,True
88.0,19.0,1.0,1.0,1.0,4710.0,7.0,31.0,1.0,56.0,True
45.0,16.0,1.0,2.0,1.0,4010.0,1.0,17.0,0.0,38.0,False
58.0,13.0,1.0,1.0,1.0,9130.0,3.0,49.0,1.0,40.0,False
52.0,13.0,4.0,2.0,9.0,4010.0,2.0,56.0,0.0,20.0,False
30.0,18.0,4.0,2.0,1.0,3602.0,4.0,9.0,0.0,40.0,False
29.0,19.0,5.0,1.0,1.0,2905.0,2.0,56.0,0.0,40.0,False
57.0,21.0,1.0,1.0,1.0,120.0,5.0,56.0,0.0,40.0,True
55.0,22.0,1.0,2.0,1.0,3230.0,2.0,27.0,1.0,40.0,True
75.0,18.0,1.0,1.0,1.0,9150.0,2.0,6.0,0.0,30.0,False
68.0,22.0,1.0,2.0,1.0,2310.0,1.0,18.0,1.0,40.0,False
59.0,19.0,2.0,2.0,1.0,4040.0,1.0,49.0,0.0,53.0,False
60.0,17.0,1.0,1.0,1.0,6260.0,2.0,49.0,0.0,25.0,False
58.0,16.0,1.0,2.0,1.0,3602.0,1.0,34.0,1.0,40.0,False
61.0,24.0,1.0,1.0,1.0,110.0,7.0,56.0,0.0,25.0,False
54.0,16.0,1.0,1.0,9.0,6515.0,6.0,49.0,0.0,60.0,False
55.0,17.0,1.0,2.0,9.0,4220.0,3.0,49.0,1.0,29.0,False
54.0,21.0,1.0,1.0,1.0,300.0,4.0,25.0,1.0,40.0,True
35.0,20.0,3.0,1.0,1.0,9130.0,8.0,56.0,0.0,55.0,False
60.0,19.0,2.0,2.0,1.0,120.0,4.0,39.0,0.0,40.0,False
79.0,15.0,1.0,1.0,1.0,410.0,1.0,16.0,0.0,40.0,True
67.0,18.0,1.0,2.0,1.0,410.0,1.0,56.0,1.0,40.0,True
32.0,20.0,1.0,2.0,1.0,3421.0,5.0,31.0,0.0,40.0,False
32.0,18.0,1.0,1.0,1.0,1555.0,1.0,56.0,1.0,42.0,True
49.0,19.0,1.0,1.0,1.0,8620.0,3.0,56.0,0.0,40.0,True
44.0,16.0,1.0,2.0,1.0,3500.0,3.0,56.0,1.0,40.0,True
52.0,13.0,5.0,1.0,3.0,2001.0,3.0,8.0,2.0,40.0,True
40.0,16.0,5.0,1.0,3.0,4220.0,3.0,56.0,2.0,40.0,False
